id,datetime,session,journeyPhase,product,referer,unnecessary5
1007632,2021-08-20 16:05:51,100242,COMPARING,142,AEt,FYTAhWGWqhQNxCCbYk sHleC FHN DLxbZffYhkLQFrosJpgrFxvzsDyLLaChvvVnh
1007633,2021-09-28 01:41:27,100292,CANCEL_PAYMENT,101,SwWOHrlZRrxDzyhttPAGrYd,qGgnAIDokczEMcbHTRaqBHrpHrIJzUPtDdrXIZdIpcin opIOfr
1007634,2021-09-18 05:11:25,100388,SEARCHING,145,XsdlgQadukPaqFXAj,eudZBWAnzvcLHeAmcbqaeJwmMoyEKbkZRwVRrLMKYHoBglkNRaCgnvgYLhLqaXGsLbFMWHFsoGaFNGBI
1007635,2021-09-28 14:17:47,100482,BROWSE,140,vdPXhCngSitdtngrcMo,dXbCtdQJkgkPaJyfuLIY jONoIOaHxHzALfUqMvlEHWJsFLNhMS
1007636,2021-09-05 05:15:29,100011,CANCEL_PAYMENT,113,YlgtsYuFwhfItuvEmQSZrGeww,PDggRFqTtsfaiRxpvwplpDEIpvffmDuzthrWhPpeGepuxgWeMijJjYqwSPyKwZDFZmTvOuBgIKjWiMuUGj
1007637,2021-08-09 16:52:26,100350,COMPLETION,119,AWKnRNTj,LHgcKCWvQfsbuJsdJTAxoUpmMkJhDaREyVFDtKSlOy BqKkydVfUIjCuTHrxGqfbLO bihQpWdDxGe
1007638,2021-08-12 10:24:09,100212,SEARCHING,100,KfmhFKcOSDeMlXNTkeCveHb,qpUiUJIFUWiTogBPJCLF mUpqQSlXPmTejMmhDDxzBebUd
1007639,2021-09-10 01:59:50,100300,SEARCHING,134,hxQZzaSQkrPfYJqwpl,GSnzFcDoHJRbvVQfpqAHyrcDukMEqPrBGrqKVpyKnQ
1007640,2021-09-11 06:48:04,100843,CANCEL_PAYMENT,144,YsJLAPDVkvxs,gJiYQupAjqlOGqvGTWOACSV
1007641,2021-08-21 13:55:52,100548,BROWSE,100,AXxHsJAidzMhQkljKEKKIgquB,xhTLOludEWNvM
1007642,2021-08-16 10:41:25,100037,BROWSE,114,pWtsp,KTwXxCtwGNpFKPrWArXQsbqeGjnKxd mtrlVJiMYLTWAlQCUMMKWJGMhwXyWXNsDS
1007643,2021-09-09 12:52:09,100296,COMPARING,131,bJJMnUYyu,p pLHVkqJJuA UhMxQiUQeddvwYWeWmvWwnBtTzeqYDbhODuuMhmNmzhYArstlUZKTWJ BKXbhPjVnDXmzeFEPZbfH
1007644,2021-09-16 18:06:26,100499,SEARCHING,119,dhyOlSySqjmKlivyPQCikLfJNtXyW,hocEXQkpSZlhcfXoSamRoYbxOFIiLFMUdQdesNOUzOW
1007645,2021-08-07 09:24:35,100274,COMPLETION,108,Xsmqva,ZLCsWKjoaVGRQNbSYHFeRimeAiKaBtzloa
1007646,2021-09-12 15:50:36,100185,LEARNING_COMMITTING,113,pgrhcStHGjyyeHLw,yooVQjYFeLgkoXx nqAkKhIqaIhrAoyYRQwtWcBEjnptlenLoEJuUtFv upCmkmwScCSZ htfqmQlrteAGuLQC
1007647,2021-09-08 03:41:23,100341,CANCEL_PAYMENT,103,AanxoII,uBwOisOHlpS FnHzawblBFzEqlDTGpdqDpxAFarpYLtqVpKirZHbzWkZkmpQtkvGpMROMiVzsCxFIxXq
1007648,2021-08-31 18:21:37,100436,COMPARING,140,zs,NbsdTwDNkxDdaeHKugavKkrXfpzOQRqjPdAKlNsvXuVsbGwFr FVrTxXKC DezkxjdNP UcKZIb
1007649,2021-09-04 00:35:25,100201,SEARCHING,128,ATVCpjhqBltiAeZVlLwPiHjEFpzmJ,IFGRjXLVmlMoxvNVCwdwxgwUpqAbshKuOxMGiGXpoLLKJjvZyhlqvfAQybhtmKBoVqwoMSeBmdUNsjxuw
1007650,2021-08-06 11:50:33,100455,FILTERING,117,NHcDMkHXxItEOlUGOOQ,KXNKDWvsmsEElNygWRDhDriRNrYajGmLAAFQxVjXMWQefoq
1007651,2021-08-19 11:08:49,100225,CANCEL_PAYMENT,132,iOu," NPLacacxYCASiClbE dAKBXluqzaRHcVdlAZMNdoZMEOPfCiKxTcjFLSbhmdmwTtIWzdADNTTyZhQfMCLZsf LDMSCjVpUOJJI"
1007652,2021-09-13 18:38:44,100923,LEARNING_COMMITTING,146,KOziOSqktVgUxzwAFArYrTJPmVBG,eWEfWYjQqxFWlJWnuxBhcvbVHVoNqGWzYitFhdgJkjQchPazbEhoXzJJxEtCIrYsZ aRngYtEtjaim
1007653,2021-08-12 10:41:33,100482,FILTERING,123,EQRSvcFsjRznaVDJdmChgSpPfTqYXv,IWfKBmYmmcxOGtXrxGvFJLhqKnSkCcqlbNNuRZJRscehbaVfIfbTWHkyLyiKlJ
1007654,2021-08-30 10:05:24,100797,LEARNING_COMMITTING,133,a,ledYBiYeCeSBqWThqxmdWuKrujnWgKMwTTIDWpvrMFHxYsTwUbQoyWnEeeqntRfjizWaGkdJkaUaJkmacpRKVtLfxxeNInP
1007655,2021-08-16 06:56:48,100115,CANCEL_PAYMENT,138,dDHZlyBBgJJZuQoYySFgcaQ,DOAQOLAmlmWv vudSTMhztyXTeS
1007656,2021-08-17 20:57:56,100511,COMPARING,128,BnrUMvpEawxSPhqqoOmiorPYtk,inXhrPItuYM
1007657,2021-08-16 02:48:34,100004,FILTERING,149,qWvksJOCsmWDEUnTN,sOOmULuqYpPjSpdJVoRMbabjFKuR UlXaJJpNeuRzMnaBzvylNkjETXqvLge XJ Alsfpn
1007658,2021-08-07 14:23:16,100173,BROWSE,108,ApXgtAEhYHGMRLSvQWFwaTWFxPWa,JeVTSqVULcsmsDrUIedJUHUfExnkZwINKpiJcpdIcMGMqBlF
1007659,2021-08-24 11:24:57,100956,CANCEL_PAYMENT,101,TWadBcCB,iFSzXowZdBYQTwXkHdvSdZemIMC
1007660,2021-08-30 11:46:19,100666,LEARNING_COMMITTING,112,HRcPbCEYIafpPNsQAOUImRMy,CznkyeaJUdTdba
1007661,2021-08-09 05:41:16,100923,CANCEL_PAYMENT,101,qhMnGpecrkrloOqIZohNNhuUU,CwaTnJQnRSX WwzoTFKciCcCDlXscvMGzttwhLOpmCwaXGhbqCMxpwQynTiZHnGYPQWrVszVPM
1007662,2021-09-02 22:18:28,100828,COMPLETION,119,RMkInTQlPFenwO,ZSPXcj CmrJIxfqI
1007663,2021-08-19 11:01:03,100329,SEARCHING,123,jyOBlFnXKc,RrnDJsHOvdtEkzEFcLHFSYwxAGiZaXDWYG VphnHhfXyyVjQzPkjuotRdJENoenGHBM
1007664,2021-08-23 12:58:19,100976,COMPLETION,108,PXTHMH,jaavwCFVMEEbbMqAlkHqySjqNlffoimKInlxoFniGcLqoqxmLcmFASuxkZVXkUIjeKK q mmgLNOqsPpTIgMMYskRXkRpEWrep
1007665,2021-08-09 20:09:58,100099,CANCEL_PAYMENT,103,AovSshxkijJlcZvdJiwwxcAmd,nzqZhIjmXWaJyAVwHxmWquMxuTwwoUdPOSGBpLxUFo
1007666,2021-09-16 20:11:10,100119,LEARNING_COMMITTING,136,oCKbZTRZNMGyFJKACHdIshdKg,uiSrUdnoaWYomFw
1007667,2021-08-16 03:21:06,100999,COMPLETION,109,QsVJTwUYrQekgdwYz,xSXlAEpxAW ZXNmgxJpKlKFrToBYwbIADKAAPlmzvoXXGjLRSEucBhbBMKFgjDhuQhjJpWDgxVcHnQ
1007668,2021-08-14 11:18:48,100084,SEARCHING,149,lOKYF,hddmUFtCTnjjbFkNIWHwXQBMXMEMPeQurqSWnyXtt LbaRYJutbYnWruKutddYtujZeVYXwpqk
1007669,2021-09-06 02:57:36,100755,COMPARING,115,wviOtCPmfoqOBFnUeYklcPDaCyShb,ERxQnGrXAiPVTUKxZfmLtsNLNixyPduJFfHdrf uUbmrduKVEBSCROFQnB
1007670,2021-08-06 22:55:21,100911,SEARCHING,120,xD,VmVJBG witfWEYiEUNgkBfWUihdLxksLlVVIstBcrB iGghYBGUkgrUBUwDUiQxoTJcnVeACzBQKDEprgoWyJHpGKOTtIfhOG
1007671,2021-09-02 22:49:57,100405,LEARNING_COMMITTING,105,aYmpfmNSwBvmhKZllVyEKekQwq,lZLxSxdzHNKZesyrkVxYsoTZcjDIABkhWDCxyaWom
1007672,2021-09-09 03:12:05,100163,CANCEL_PAYMENT,114,tJTSJkYqsnXpiBKRaBEoXzwhvBop,yfWcQKETjxJhYvBablSjqjiJxFawKDPXUPHvxHgcESzPFmyfMXEuWUGBa
1007673,2021-08-14 19:01:36,100784,SEARCHING,131,HNDU,MMnTWwVSyHlqIVmQgeIrWGQhPFaWBUQvtgeSgVsBgfhOASMZtTOLUIIKmvtAsIDZ
1007674,2021-08-28 07:26:30,100469,SEARCHING,119,BEnDGOzWrLFxCDPLgRXWCP,TaFR JTDyXOQWOWOJIydRWNfaCPblwbICOW fQFw
1007675,2021-09-18 16:29:36,100387,COMPLETION,110,KXnxBjKFcHhidqeReetqMDqHdLFin,FXtkqVuTrsB mjdgewuBLiwL EfPAxlKyqDlurgTNykYMlHKbfWlTUUKBGDfpJnyNAIhb
1007676,2021-09-25 22:44:05,100766,FILTERING,121,crKiFKVdkv,wKMypWcqOlhWoPUDPlpX
1007677,2021-09-24 20:06:03,100876,SEARCHING,106,DywsqDtSLsyOCe,isehcwZQCztBfgrfaYXFybKbwlXMFFOvuzKicEBWoDWGlXdWOXQbNaRSBSCrolrB
1007678,2021-08-28 00:11:07,100732,FILTERING,130,,gmWQ qRBquSKNn KpwdADBfAcqenmJCFsuccJCTZRMZRgIIRe yeCNFnoxVjwTOMNVtUEw
1007679,2021-09-20 08:16:43,100950,CANCEL_PAYMENT,149,ZJPPuMtjfGLvtB,opHhDiXr KNohrJQKZKDpLeZfJjGoMnoXIXrTDbyuDdmDvERdkZysumEci
1007680,2021-09-02 11:55:19,100143,COMPLETION,121,x,UOEScZvQOugnhrvIkotaSsIHdcYPvOgNsphBLuY tISbQAVTXJtgZTjFtpdgzqjqkMaNEYPokv
1007681,2021-09-15 20:52:16,100232,LEARNING_COMMITTING,112,eechQPMJLdFJhrkpqU,nFIfbakMTRpGVwQDdYucmRrtxwIeBlCpcIXYYacGdDrIdoaCjxZMdCkDvoiHqsOwP
1007682,2021-08-12 12:18:57,100185,COMPARING,126,HTPpE,DzZnbjZzLmNZrZnPWkx FBXEfrkheKPiwOwGIkfUmrmzaqOpvGCiiPBLOBcLMZsrMiVXqmMniOqKMtmemTAya
1007683,2021-09-23 15:31:35,100247,COMPARING,100,PllhYJMUiwiYViuiZcGJrYBL,YYYiykVZfkqiFEHXvzTW uUPMjDVmWCNZM U AZGScKMWyyvzcgLsHljZMs
1007684,2021-08-27 08:16:38,100188,COMPLETION,120,IvdEbnBmLPUpHtZNYs,taiQuRCeoopkEbRbNTOqwsfDAWCHUTnBuEPbhIirBcKqLySQ pbOTWMJwfCfjWtpzazCHXNIeIpuh
1007685,2021-09-12 04:18:51,100334,FILTERING,142,bqWGiaeJynAneA,WoqjUcAqWjlyumjuoCwJyx lJsk fvYflUCbLlsKmDHNzKMhptqMLqyMfmIxzSkq
1007686,2021-08-03 10:36:14,100138,COMPARING,135,ifMUi,"FgizzLweRJJcbCTjgCNTtdUAYdoVaEnqcApbEbMmTDYprWlaWZFsfSydDSNpjxcWJQwNySHQuxJdh "
1007687,2021-09-20 05:24:15,100444,COMPARING,121,IbhUAFyNLnILQXIHVavmdk,DqylXb pyThtcMTXvsNxeeFPDBlLntQUezVTHJpxtSFiwXfQDM QfJYcXwK OMjZVlPMaYUJtavZWkCLIiFpPyX
1007688,2021-08-01 15:03:50,100302,FILTERING,132,J,qjjRuHaIxERJZqBTLhcd YHURvfxcryifmWijFngkWkpTUQMvsbHMILNWVcwNIszyAaEpnscrYdJGkFfpoqVfAUDisHLNSlFiWjJ
1007689,2021-08-17 09:11:29,100011,CANCEL_PAYMENT,105,kcXhSmS,FRDgVwtKqaWvtVUPJdswZlqiwnhAoDyOI KDgX
1007690,2021-09-14 18:25:00,100315,CANCEL_PAYMENT,122,DpdgLq,bcqCvbAfEDQo rKKNBvxYENZkALOLSGuTldsd LjiajuFosenR vlJBxnQLQhaKeaILRsDJKozfvRrTTWDuiUeQTPgAeQgPSqmN
1007691,2021-09-14 07:59:57,100328,COMPARING,141,PSDXLrMsuNEZBQVp,FZqOhMCqqSoHrIxxOpxgLiI Wtc wmxrGdZoaOBNVfcoVGRkGfpycb
1007692,2021-09-21 04:29:35,100397,COMPARING,110,gqDKlvgpjqxikNTqE,wpcoIoaEiYAidmutvQrDbtHKWdEhYoOydmVVZAqZucptGZnANzvSfsSTVMzBHDDEccliAHmLaPMXN
1007693,2021-09-06 08:01:25,100490,FILTERING,112,xYYivnlD,kOxnKhR fQruREpZtvoBXiWyZdPohpWIK
1007694,2021-08-09 09:07:12,100688,CANCEL_PAYMENT,122,GJNGPly,QkxicvTgVsOPOALkpSbuZW qGnyAwvcaIJeIy ARYXOsHnJGuwofvMhgyIj
1007695,2021-09-02 12:37:41,100036,LEARNING_COMMITTING,104,EsYlHeHtrAagVbJipPoiGAN,OEtzjeXXpmQBluwWCodBbxsBQTXF
1007696,2021-09-20 21:38:43,100908,COMPLETION,129,tS,lDHVZLI IfLdQWZzuOZD mYHQvFvhqAybXGjXUd lmXBuRVjn TfSOGBbSnZM VNuU JLdmLOalBjWsmtOhSU xu tauQMO
1007697,2021-08-27 17:38:07,100082,CANCEL_PAYMENT,114,eJlESjcNaGMJWZtfYBYj,gjnBoQdVZYLyXLIJsRZlkaZELCRYYrPEBWZmyvrVTpbRfsrZXjJEeQQhNDSMEPkLxPcSqJuNYb tEPANxvBBO
1007698,2021-08-17 13:01:40,100805,BROWSE,126,npSzIEHaVcfk,xiJMzirrVoxuHqwtvINNSlsYcFEXgeWi
1007699,2021-09-06 23:57:32,100746,COMPLETION,129,hazrgVubnNANUPtHSeQIPpmKVFQO,XgsGOkbWwnELRRWpegvFpTYWxD
1007700,2021-08-06 21:12:08,100780,CANCEL_PAYMENT,117,tJUe,DYJbJNGlQdPSSovxTjuzYgCiDkvskeDNNiLjyVaOhoYeeSZetvQfOVnNwdqOClDAmcCzyfERyQEuL
1007701,2021-08-11 21:57:13,100320,SEARCHING,117,DThwgKdgYMVTFFlsCs,vEGdbEeky yAfMuZNUdTZzSbatWmZKpioJpMAVeYkzOLjcTZTOIRtlM
1007702,2021-08-05 03:31:16,100446,COMPLETION,104,DhRbuuHjNyKz,NGIEHsoiHQEHFDLztxBwDpJGJqmZxWrFVSHIEimkenmTjHGsriMrJNFBNKXy
1007703,2021-08-04 23:18:01,100102,CANCEL_PAYMENT,137,diTstpkliPHyA,SgjfVzIcgoPPqCuOlETchWPAWItTZTApNTsesqqBCnEXGrjElteofoCtMP
1007704,2021-09-28 20:56:41,100692,COMPLETION,102,vxiPIFkJXjBMFYNRlvOsKcJgYzeU,SGeb FdPMvpKjzbWabBZbLkMVh
1007705,2021-09-07 19:04:06,100108,FILTERING,100,tuprqbHibJXkzTAcqwGYLObYG,q LMWHVMTIDsPqMEEiWrFYCLapkbqjfuzAWbQKWysKecZqCC
1007706,2021-09-12 04:15:39,100229,COMPLETION,111,XTaVwhIISOFUUDSKdsBlHLyL,dXyoviJyWKaPjx
1007707,2021-08-20 11:11:42,100052,CANCEL_PAYMENT,112,lXkVvCoWrgzOTQvbSl,dwoIEGNNLj obTVWZwaewBccifVCztrHWiEezXBPrVTHZylkYzFkTNzrupiXklzUROKXIwbTHhIUxPhFJ lngZJRELnpLDLUVXU
1007708,2021-09-24 04:41:40,100745,SEARCHING,146,EBsvaoSHPEFjxkMzN,leNr dlWsroJDZTUDizqWUxNIRiVNjBScS
1007709,2021-09-06 14:35:46,100965,SEARCHING,124,QXJSbDlSNdRdUFZUIYSJbLSfTmyqC,HCpGrOZUIUgADnVKFRRZRPjH qtKGeoQeLMWaHLaJqkl ZaJjRtPrGMoYcOyVncLivawAJBBCMWtw
1007710,2021-08-14 10:28:28,100960,BROWSE,121,mHKgSuEVoABItdaZyQ,zRZEat etUzbmgKDMeqtwwkGIuEsVTHfiqPnwCXsjpIMmEMkffB KUSRvUPauBNgwknCJUozipZalxNd wNJoENqJjInwTTiI
1007711,2021-08-04 13:46:13,100661,SEARCHING,127,laEgATWvsNHE,jjHPzutA qDmkrwRMaBorw GnSaglxFyvirwIDLTtzhrLyJXePkYofujxvE
1007712,2021-08-19 16:38:36,100747,COMPLETION,141,,DQDqPNmkESGqIhGRzxk AgYplGdYe robBnotNwPPABlCfvphYCoMSbvoFeWUbLaJsECIwdGwXQ
1007713,2021-08-25 03:19:30,100168,COMPLETION,138,FJBulpCNqZUQGYwJM,WtSXgNyNfLoURHRwG
1007714,2021-09-02 13:35:50,100636,LEARNING_COMMITTING,139,rulnOuCvmvRvOzBFJifbGX,pI LyXBMNwssmEXYjtHRQAOLdsaPYMbuopXDINJZo K
1007715,2021-09-23 10:52:59,100441,COMPARING,141,pxlGlnubTMpEPrCfLocQDWPg,aJLgdxTihvrzgLUGegkC leBoqqBnaedJ
1007716,2021-09-05 23:23:32,100262,BROWSE,109,usAeKJhZKKEtQGquWie,ZGbBNNbmOFGVVTRoNIuccwGeoZlJukYCFtLVlsgnNg
1007717,2021-09-22 03:39:04,100852,COMPLETION,129,VXoeIMRDQoiUTQufhulzJXEWhWGV,XaTZyrtRCNcJxrCMQqkUlRTKlJQxWEaqZw VcrKAetHRJIYWwMpTBNWjjEfGFgYsoejxVpIwQLmPQpZWSVczzknKJG
1007718,2021-08-24 19:39:10,100380,COMPLETION,127,QrJZMUyyFuREXaijYo,bEBEzaAHvpIzSHizbepGtHoNsebBTkPMWKYrHN
1007719,2021-09-07 04:03:24,100285,CANCEL_PAYMENT,103,RNKmkutW,PhmryMPvwA PCIHgWhcREzVRXIHluJZWMAveVe
1007720,2021-08-20 15:01:53,100166,COMPLETION,142,xzOjh,qCNohYZVTxchVYuHRkZAhGnKRJFosNEPWivUwLXSZVPGzzMcgyzA hscgSrZiTyBeWeNeXxKbhld
1007721,2021-09-21 09:28:52,100811,COMPLETION,135,ergjdmbnNPPgLffQyWaO,RHdIKHAwsEnnfjHiw sOfrUkIoeqsNEaQapBgnNnLcONVh
1007722,2021-09-07 12:22:54,100608,CANCEL_PAYMENT,116,OXCxxRxJOMTFAzpBPuczM,MqlaLDuwqpiSEp xxEK WVmw bfp
1007723,2021-08-21 05:25:49,100458,SEARCHING,101,qmxQFCfxVdaqC,YaNnRkGFOqCnurkTtRTvAsrloVCo CGuqQPxNXPfaNHevWtWmRdTOvyZMJn saQCxbmRGuTCFeaVkBAXdFfioZaxNMI bOFL
1007724,2021-08-12 09:59:09,100564,LEARNING_COMMITTING,106,Mh,cxpuftbAuOgjFJs DIXaHRJlkCDwqoXkmzhTfygkkhzrMLPNoNqwiQUneJQgaVDlzuf
1007725,2021-09-03 11:52:16,100910,CANCEL_PAYMENT,121,aNAjevyPZCgXBOh,XFWXEnQEJNIDQSKYMzguF AosjJzGXifMHCBAVIRD IjscXvBbtqzQsaCztOZzqghmgJxGISDsepGjwexGYo
1007726,2021-09-23 00:48:21,100379,LEARNING_COMMITTING,112,gJEXHhAKDkNFQsNfaMIjXZuPQBU,XdPBfIzIHEVLQ
1007727,2021-08-14 16:26:50,100840,LEARNING_COMMITTING,109,IkWSNye,LfcGRmp ieCnndduFfdoyRrDBTGrGgABAUwmrELvarMzSTRTEznqSfpWbAPKYBYCYSlAhQSOykSAwEmJJDQ
1007728,2021-08-25 20:57:59,100524,CANCEL_PAYMENT,147,PhFvMjdxFrkyVsngXPlPhO,KQhPfJfONscofBzPvlWxtooFqAkyzV BmqLUfLYtPChQGHPAgjFGtH
1007729,2021-08-05 08:43:56,100071,SEARCHING,122,yFi,zGfHcGWAtCTouFBqJneWVymwbkyPuKRTQydpJb unVqWaJUerTIOvYtwtXEAaSZHJJVlfovjbfDxI
1007730,2021-08-03 20:13:54,100093,COMPARING,130,eRFvYQyCwVHuk,vcGjmN CAcvQhZWARejucBYhyQHTvWmm pQIVfeAJLZHTACGAJeXAbbJHq w K MoqGdOqScSx
1007731,2021-08-27 06:12:09,100072,CANCEL_PAYMENT,136,GPzCgWqnRjYtKAeXLIgmE,IUxsqzvVOe sfkeBYZfUDozrjvTslGYImvqWiWvaUQwisdpNFlsieg IGlHdIrQbPbepw WI XPQWoiynhkwEmnDaXzWjMYbge
1007732,2021-09-12 11:52:49,100941,CANCEL_PAYMENT,112,NvrBMMCAZ,PIMAPFzVwjgIrosEkklZjYNaQVffGlXCpWJPVcgaXENyrsweZiQISCHMQ mkr BEIYFJJmq JPHaMMKpQdZZEQFLfsasrUCmP
1007733,2021-08-30 06:20:53,100859,COMPLETION,120,cecOckKwicgDTsN,uPitDncZxYEsRwCrZwe
1007734,2021-09-08 12:08:54,100277,LEARNING_COMMITTING,125,EyvdhezW,aAXlS AsTBuyMJFlzRSFdRTSKdcvYyFxSjSQjSCnjFvoTJxzrFXgJKVCHhyBnIlOwJwYIinmwxiVekqGzve
1007735,2021-08-03 03:34:16,100686,COMPARING,123,YzaflEvZJwUsIkbaqofNSKCx," sdnkAmeyvOmPryIiGMLpgvlMqoWIjYX mWVJpKLAStJzbzrKENtnKciXZQEi MQtze"
1007736,2021-09-17 10:18:24,100392,FILTERING,103,GTQQykCaNfciCBeacVBDpyQKk,Jme PPPeLJKDBsuTsBoyJGACD bzCmmIDmMYGRLSOTCBjaUjfEJmlMlSg NIOxylscgjj
1007737,2021-09-23 13:28:24,100729,LEARNING_COMMITTING,143,Eb,HjNNMkXSkWTpzUYscTsMWPFxjmNCWaalznQtSPGm
1007738,2021-09-16 06:48:08,100276,SEARCHING,124,QPZSbNdlbdAKzXyfxQnF,cUc LXssrIYlksyUcNfNedEkQsjsTUbyKtPzMuLWHlAIPyuVAWTdcdUCsZikXODMwYtNVzruDBENBsVojmlcnpHHOEbcMaMTHE
1007739,2021-09-27 02:32:56,100479,LEARNING_COMMITTING,136,tMSXyEnqQFoGEv,vgJxSm qfkZSMrqc qRTrSgeJvoSBmBOVQWUaZMVCFWLPjYti lOZaLJmAIjwlzEcTGKIAyebbYOxDYPgcEjJ
1007740,2021-09-17 22:18:39,100936,COMPARING,125,HJNYtmUCrUeZtRqIt,MQONPzNgmOHKJchhZUkiugd lfpJlXtApJwjMlgyNmsgbsoXKkjPqsvcNbCBoPJKIEygHmofBwgAzUxeHBKlAQWzBvPvKsCWudE
1007741,2021-09-01 05:01:27,100857,COMPARING,114,ZvAveEYYIfSj,zzzBFbZnO uFNUwlPZhkhZopLcgIxntfARoEbdXmNDdNaI AflDyqv
1007742,2021-08-19 10:06:36,100851,LEARNING_COMMITTING,146,FYcwGPeP,aNGD jakEvsuxG
1007743,2021-08-01 03:44:20,100985,FILTERING,134,aOmrjypkulKbKm," DadKyIJFOkMUSpSQrXRRQUCUvEsDHyqgkBFQX"
1007744,2021-09-15 09:11:29,100933,CANCEL_PAYMENT,148,EPDmeelcD,OXphwMhTtJpLfwOrDpPfpdfXcqPvuEZwkxgKewXnexBHXOSjMpEdjrThRVjxXQMsUGLGPoDkKllrQ
1007745,2021-09-06 22:01:45,100958,LEARNING_COMMITTING,121,yCFqxZnkzSW,LXwSrWJRqWVSpudylSTFQTXKiHELCHaruvLxGfTDmXttVDYbRUugljaxBbHvXSSMShYytGzeMYAp
1007746,2021-09-02 15:26:06,100841,COMPARING,132,oVHzRwCelQetADZQeFnNN,jpMcXxECbrSQkohQaEW
1007747,2021-09-18 01:58:11,100677,SEARCHING,145,EUIVItOFwIVBS,VLckeZrfyDekIbjyRximhMIvCEtgLtpQApE
1007748,2021-09-15 22:07:56,100910,CANCEL_PAYMENT,147,ljjVRG,AfNzvGvSkbVNHONTwOHrrkrYNJWqKBvuzrzdLj jqgvelYJgS
1007749,2021-08-06 18:19:25,100380,COMPLETION,132,,dTWFkRRpTEjGDakovB
1007750,2021-08-05 04:11:53,100300,SEARCHING,125,lMBVnClIZIiMZBNAwBBzIuf," bYeJIMhHNDvifpelcSffPt WGnUKxiWq CDOOclRxbjtpyaexUtmpyGr"
1007751,2021-09-04 22:54:07,100956,SEARCHING,133,HGgfUmBagkeqThPoOXsYZOWZx,hCwknjh kvxABFetf UaZViDwrJoRRoFTqu okkzLaiqMMjEa XObcwvNGVFPdfXAiDRthvMlIFRAUzvWbSJyBIZBXxKh
1007752,2021-08-05 16:33:49,100576,BROWSE,143,DNOfiAmVSRwwASrnWMRQufXXKm,zajWPfPeqBAZxMou
1007753,2021-09-01 22:34:31,100568,SEARCHING,103,cVzupwEfChUqtHSzBlFUuVXpOC,UPGoSvksrRNkHXkYhrPktNvoD
1007754,2021-08-10 03:31:46,100728,SEARCHING,137,BdRmxoUUDJLdMC,PCfEwGuKheIsicEjMjMQkU
1007755,2021-08-21 08:46:25,100360,LEARNING_COMMITTING,110,JNwGitKMNQEjlxNHAPf,q vOqrnAaEGAJAxWrqnQzbhGUDZNVXBMWUIalnLKxEwNocseRmJPXnnBew
1007756,2021-09-12 10:58:52,100821,COMPLETION,122,kbYjhdjEywwIdClTCrrcj,EjISQbboXxbc AMaoOyFwlyDAxPQhRkvjzuICaLO CaPt
1007757,2021-08-25 20:23:28,100854,COMPLETION,116,zDCLzk,jFnJVKsBKoTnObJmJfDH kKlajDIGJBnNcaLzupRQbIwHrTJmgVmswwAFHlTBEKdOsHI
1007758,2021-08-06 19:25:16,100768,CANCEL_PAYMENT,121,SheltEwbPxwUX,ESdcMGsGWtbrfHpel PCGVkUECWAisIwNxdfHwaOIXVbWrlyGGF
1007759,2021-08-30 14:32:02,100728,COMPLETION,131,ijPdcjKVqQuZJRGboiKURtGppw,hhzZTkrdOTmSp ciBoBcjKQHiUWcyOsusvvWwBuBzpneAcGjPiAepWqOxcwsRdUsJndKtMaOpEpZwvZxZSTII
1007760,2021-08-07 22:44:58,100760,LEARNING_COMMITTING,119,bvUAngWJZCy,jGlhAxGOezPluxrHfOpgTCmHnbgIlUHS dqFMiWsAaP ORseMolGEKoXTo rhNplzIAKEOz
1007761,2021-08-24 05:02:06,100550,SEARCHING,112,vqmJwMNfyeUJwQFxHaYzNKuhgyPyzJ,NAkddeZmecfRLkuqyGIbhMJvcaKgedZGoSRLgiafNJiLcCWpsXjWXvAjFdVExMClfrnckugv
1007762,2021-08-18 18:30:43,100433,SEARCHING,138,KUexNnHGDdmMlq,PoESDifRhLeUwhUsmIcRzRolpuwNgwDtrNYJqUFparJ coqdbaEKA qHidwABk imyZ
1007763,2021-09-26 03:37:35,100893,COMPARING,104,CiaWmwoVTJIy,iEFBgZIcaNREpEBADYhlwyFyRySB
1007764,2021-09-28 07:14:18,100550,CANCEL_PAYMENT,110,dsaHKCKwqkCzxbLoCNeIWe,"yIiLRCsHkq mVsALcHUqnKilBTuZoNDPVJfpmBfpnMEvFlHXvjgkGLNgzJVcCiMYwrvcCmujQQZQyfiGRiao VI "
1007765,2021-09-08 20:08:45,100534,LEARNING_COMMITTING,115,NJJYPWfQobqE,eZFAGCQDnyIbctEkvULLnkvrdOQHKJkJcTuXpaLcQXUZovFsQykOmCcRMzpSoOsfy
1007766,2021-09-20 09:12:51,100973,COMPLETION,143,BWjtDGkBKqcAcpPKPvCfC,PSbZXypjlaXIPEmthvRreGTqYMF PSKKsx rIFCexytBWTUyfwKTowBJTwvrqFBeEFrLgiRTubELpGleYB
1007767,2021-09-09 21:04:35,100472,COMPLETION,127,ushWWpgCvPkpEXYAxEjMBUAl,OFsdunxBZkVGviaYCiYoCIERmakXlRcJwDMjNQaCxtbJNf jZxutU
1007768,2021-08-12 08:57:28,100668,SEARCHING,132,YwWNyyxXprVzJMLFZGNGyYvOUMhUK,sksbZEWjhgIDGKYOxgWYvlkm LCJQYdyRCqMacqGBezbrwPqQsw kEnnMMxIEhGLmERvkUQVNvddRDdpggNG
